id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68596328,,7000,7000,7000, 36 months,8.49,220.95,B,B1,Doctor,3 years,MORTGAGE,100000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596328,,home_improvement,Home improvement,481xx,MI,29.75,2,Sep-1994,675,679,1,5,,18,0,63792,90.5,28,f,0,0,7945.5550170236,7945.56,7000,945.56,0,0,0,Jan-2019,220.56,,Mar-2019,639,635,0,40,1,Individual,,,,0,0,302551,2,4,1,2,4,120272,84,2,3,9769,87,76804,0,1,1,5,17797,525,97.3,0,0,171,255,0,0,1,51,12,0,5,0,3,8,3,3,12,12,14,8,18,0,0,0,3,89.3,100,0,0,378233,184108,19700,152684,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68546741,,4500,4500,4500, 36 months,9.8,144.79,B,B3,Transportation Security Officer ,5 years,MORTGAGE,39600,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546741,,debt_consolidation,Debt consolidation,207xx,MD,22.82,0,Jul-2006,705,709,0,,,9,0,9374,77.5,11,w,0,0,4575.83,4575.83,4500,75.83,0,0,0,Mar-2016,4437.16,,Mar-2019,609,605,0,,1,Individual,,,,0,0,168630,0,2,0,1,17,26761,78,0,0,2987,78,12100,0,2,0,1,18737,115,98.7,0,0,79,113,45,17,1,45,,,,0,5,6,5,6,3,6,7,6,9,0,0,0,0,100,100,0,0,192475,36135,9100,34375,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68366309,,11500,11500,11500, 36 months,19.48,424.35,E,E2,,,RENT,33888,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366309,,other,Other,234xx,VA,39.16,0,May-1999,660,664,0,,73,6,1,10585,59.1,23,w,0,0,15245.022541777,15245.02,11500,3745.02,0,0,0,Jan-2019,423.88,,Dec-2018,704,700,0,,1,Individual,,,,0,0,35245,1,2,0,2,19,24660,69,1,2,7105,66,17900,3,7,1,4,5874,395,94.7,0,0,148,199,1,1,0,36,,10,,0,1,3,1,7,10,4,13,3,6,0,0,0,1,100,100,1,0,53634,35245,7500,35734,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416138,,18725,18725,18725, 60 months,17.97,475.19,D,D4,Legal Administrative Assistant,10+ years,MORTGAGE,50000,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416138,,home_improvement,Home improvement,337xx,FL,25.83,0,Sep-1975,695,699,1,46,,6,0,12830,77.8,12,w,8850.56,8850.56,18010.49,18010.49,9874.44,8136.05,0,0,0,Feb-2019,475.19,Apr-2019,Mar-2019,669,665,0,46,1,Individual,,,,0,83,211413,1,1,0,1,20,25640,63,1,4,9342,67,16500,0,0,1,5,35236,158,98.3,0,0,191,483,3,3,3,85,,0,,1,1,3,1,2,3,3,6,3,6,0,0,0,1,75,100,0,0,271785,38470,9500,40785,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68415392,,19500,19500,19500, 60 months,19.89,515.44,E,E3,General Manager,10+ years,MORTGAGE,85000,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68415392,,debt_consolidation,Debt consolidation,371xx,TN,25.4,2,Dec-2004,665,669,1,8,,11,0,10936,73.9,16,w,9437.35,9437.35,19532.85,19532.85,10062.65,9470.2,0,0,0,Feb-2019,515.44,Apr-2019,Mar-2019,709,705,0,,1,Individual,,,,0,0,205416,1,5,2,2,2,39629,49,0,0,3515,53,14800,2,1,7,2,18674,228,97.7,0,0,132,106,39,2,2,46,,2,,0,3,5,3,3,7,5,7,5,11,0,0,0,2,87.5,100,0,0,260939,50565,9800,81225,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496453,,5000,5000,5000, 36 months,9.17,159.4,B,B2,Teacher,4 years,MORTGAGE,52000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496453,,other,Other,774xx,TX,24.79,0,Sep-2004,755,759,0,,,9,0,10502,28.1,13,w,0,0,5728.672922485,5728.67,5000,728.67,0,0,0,Nov-2018,474.84,,Mar-2019,729,725,0,,1,Individual,,,,0,0,155637,1,2,1,1,7,18023,50,1,2,7070,39,37400,0,0,0,3,17293,15187,37.8,0,0,49,135,3,3,1,25,,,,0,3,4,3,4,2,6,10,4,9,0,0,0,2,100,33.3,0,0,212908,28525,24400,36407,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376196,,5000,5000,5000, 36 months,8.49,157.82,B,B1,"Manager, Consulting",2 years,MORTGAGE,141934,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376196,,credit_card,Credit card refinancing,781xx,TX,25.58,1,Feb-1995,710,714,0,15,56,23,1,32677,53.9,49,w,0,0,5256.93,5256.93,4549.28,692.65,15,0,0,Feb-2019,364,,Feb-2019,534,530,0,68,1,Individual,,,,0,0,405288,2,5,3,5,4,117737,81,2,6,9966,67,60600,0,2,2,12,17621,10492,74,0,0,184,250,0,0,2,7,68,4,68,1,8,11,8,17,15,16,31,11,23,0,0,0,5,87.8,62.5,0,0,480596,151944,40400,149949,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Feb-2019,COMPLETE,Jan-2019,364,44.98,1
68536806,,2800,2800,2800, 36 months,17.27,100.21,D,D3,IT,7 years,RENT,114400,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68536806,,debt_consolidation,Debt consolidation,337xx,FL,6.34,0,Sep-2006,695,699,5,24,,7,0,0,0,22,w,0,0,3605.9691780503,3605.97,2800,805.97,0,0,0,Dec-2018,198.84,,Dec-2018,634,630,0,50,1,Individual,,,,0,0,74722,1,3,0,1,13,74722,68,2,3,0,57,5500,3,4,8,4,10675,5200,0,0,0,86,111,6,6,0,6,24,0,24,4,0,0,3,7,9,4,12,0,7,0,0,0,2,75,0,0,0,90296,74722,5200,84796,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68062777,,14150,14150,14150, 60 months,13.44,325.16,C,C3,,,OWN,28321,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68062777,,credit_card,Credit card refinancing,149xx,NY,13.56,0,May-1992,720,724,0,,,4,0,17760,81.1,17,w,6308.72,6308.72,12329.67,12329.67,7841.28,4488.39,0,0,0,Feb-2019,325.16,Apr-2019,Mar-2019,654,650,0,,1,Individual,,,,0,0,68828,0,0,0,0,,0,,0,2,8752,81,21900,0,0,0,2,17207,4140,81.1,0,0,,283,16,16,1,16,,16,,0,3,3,3,10,0,3,16,3,4,0,0,0,0,100,66.7,0,0,81736,17760,21900,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67799895,,12000,12000,12000, 36 months,9.8,386.09,B,B3,Consultant,8 years,RENT,75000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67799895,,small_business,Business,537xx,WI,14.11,0,Sep-2001,685,689,0,27,,8,0,12020,49.7,17,w,0,0,13872.8507701607,13872.85,12000,1872.85,0,0,0,Oct-2018,1534.3,,Mar-2019,674,670,0,36,1,Individual,,,,0,0,51147,2,2,0,1,13,39127,106,4,5,8459,84,24200,0,0,1,6,6393,8246,55.2,0,0,171,117,6,6,0,6,,11,,0,2,4,3,6,7,6,10,4,8,0,0,0,4,82.4,0,0,0,61072,51147,18400,36872,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446125,,16075,16075,16075, 36 months,12.88,540.71,C,C2,truck driver,3 years,OWN,66666,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446125,,debt_consolidation,Debt consolidation,454xx,OH,13.29,0,Oct-2004,665,669,3,67,,12,0,8881,56.2,19,w,0,0,18178.3384011956,18178.34,16075,2103.34,0,0,0,Mar-2017,10723.43,,May-2018,649,645,0,67,1,Individual,,,,0,3026,18803,3,2,1,2,5,9922,65,3,8,4022,61,15800,3,0,6,10,1567,3053,73,0,0,85,134,5,5,0,5,67,0,67,4,4,6,5,10,3,10,16,6,12,0,0,0,4,93.7,20,0,0,31001,18803,11300,15201,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68386395,,21000,21000,21000, 36 months,9.17,669.46,B,B2,Flight Paramedic,4 years,MORTGAGE,85000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386395,,credit_card,Credit card refinancing,178xx,PA,14.65,1,Jul-1999,685,689,0,17,,12,0,28624,83.7,28,w,0,0,23258.8891763014,23258.89,21000,2258.89,0,0,0,Jul-2017,11904.82,,Mar-2019,719,715,0,,1,Individual,,,,0,0,420826,0,3,0,0,33,9043,51,0,0,7754,72,34200,0,2,0,1,35069,1186,93.8,0,0,105,197,53,7,6,53,17,22,17,0,3,4,3,8,10,4,11,4,12,0,0,0,1,89.3,100,0,0,459026,37667,19200,17826,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68606458,,20000,20000,20000, 36 months,5.32,602.3,A,A1,RN / CDI Specialist,10+ years,MORTGAGE,71665,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606458,,debt_consolidation,Debt consolidation,626xx,IL,12.31,0,Apr-1976,715,719,0,,,11,0,19997,56,16,w,0,0,21667.8496728,21667.85,20000,1667.85,0,0,0,Jan-2019,602.13,,Mar-2019,774,770,0,,1,Individual,,,,0,0,65757,0,0,0,0,25,0,0,0,1,5698,56,35500,0,1,0,1,5977,3700,81,0,0,152,476,13,13,2,25,,,,0,4,10,4,4,4,10,10,8,11,,0,0,0,100,75,0,0,97900,19997,14800,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66096897,,19200,19200,19200, 60 months,9.17,400.15,B,B2,Purchasing director,10+ years,MORTGAGE,132000,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66096897,,home_improvement,Home improvement,913xx,CA,20.33,0,Jan-2006,705,709,0,,,8,0,19824,74.8,17,w,8074.57,8074.57,15181.25,15181.25,11125.43,4055.82,0,0,0,Feb-2019,400.15,Apr-2019,Mar-2019,704,700,0,,1,Individual,,,,0,0,575488,1,3,1,4,5,60161,83,2,4,17027,81,26500,5,2,2,9,71936,2640,87.9,0,0,45,119,7,5,1,34,,11,,0,2,3,2,6,6,4,10,3,8,0,0,0,4,100,50,0,0,601386,79985,21800,72637,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67890239,,28000,28000,28000, 60 months,8.49,574.33,B,B1,Associate Product Manager,5 years,MORTGAGE,95000,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67890239,,credit_card,Credit card refinancing,760xx,TX,19.6,0,Dec-2003,710,714,0,,,24,0,30169,31.8,62,w,0,0,13892.52,13892.52,6349.89,2806.37,0,4736.26,47.3626,May-2017,574.33,,Sep-2017,514,510,0,,1,Individual,,,,0,0,246527,0,3,1,2,10,57545,77,2,10,11357,45,94800,0,6,0,13,10272,46859,35.4,0,0,141,144,8,8,2,8,,13,,0,5,8,11,21,29,19,31,8,24,0,0,0,3,100,27.3,0,0,339510,87714,72500,82699,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68453653,,15000,15000,15000, 36 months,9.8,482.61,B,B3,Senior Research & Development Tech.,2 years,RENT,89000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68453653,,debt_consolidation,Debt consolidation,950xx,CA,19.5,0,Oct-1996,760,764,1,37,,11,0,6273,26.4,24,w,0,0,16072.39,16072.39,15000,1072.39,0,0,0,Nov-2016,11749.32,,Mar-2019,659,655,0,,1,Individual,,,,0,0,33383,2,5,1,2,6,24607,41,1,1,6163,37,23800,1,0,2,3,3035,15227,29.2,0,0,165,230,5,5,1,5,,5,37,0,2,2,3,6,11,5,11,2,11,0,0,0,2,91.7,0,0,0,90778,33383,21500,59619,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446180,,15000,15000,15000, 36 months,17.27,536.81,D,D3,Case Manager GS13,7 years,RENT,101000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446180,,debt_consolidation,Debt consolidation,935xx,CA,39.87,0,Jan-1989,660,664,3,55,45,16,1,23901,71.3,36,f,0,0,18498.6140750773,18498.61,15000,3498.61,0,0,0,Oct-2017,7798.39,,Dec-2018,684,680,0,,1,Individual,,,,0,0,175624,2,6,3,8,3,151723,86,1,4,3979,81,33500,0,17,7,12,13510,1195,88.2,0,0,151,222,10,3,2,14,,0,55,0,3,7,4,6,19,10,14,7,16,0,0,0,4,97,66.7,1,0,194100,175624,10100,160600,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68516266,,35000,35000,35000, 60 months,19.48,917.19,E,E2,Internet manager,2 years,RENT,84000,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516266,,debt_consolidation,Debt consolidation,711xx,LA,14.93,1,Mar-1990,675,679,0,12,,7,0,17671,37.6,17,w,16863.7,16863.7,34758.53,34758.53,18136.3,16622.23,0,0,0,Feb-2019,917.19,Apr-2019,Mar-2019,764,760,0,,1,Individual,,,,0,191,365867,1,1,1,1,3,20367,85,0,0,17671,45,47000,0,0,0,1,52267,27329,39.3,0,0,126,305,48,3,3,49,12,19,12,0,1,1,3,6,4,4,9,1,7,0,0,0,1,88.2,33.3,0,0,441034,40219,45000,23962,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67848475,,24000,24000,24000, 36 months,13.99,820.15,C,C4,Sr Field Project Coordinator,10+ years,MORTGAGE,120000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67848475,,debt_consolidation,Debt consolidation,703xx,LA,8.91,0,May-2009,700,704,0,,,10,0,16349,40,10,w,0,0,29049.7842881346,29049.78,24000,5049.78,0,0,0,Jul-2018,312.06,,Mar-2019,704,700,0,,1,Individual,,,,0,0,354476,0,1,1,1,12,10837,72,4,6,7573,49,40900,3,0,6,7,35448,14290,53,0,0,12,40,10,10,2,10,,0,,0,5,6,5,5,1,7,7,6,10,0,0,0,5,100,40,0,0,419678,27186,30400,15000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68586833,,35000,35000,35000, 36 months,15.77,1226.53,D,D1,National Accounts Director ,4 years,MORTGAGE,120000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586833,,credit_card,Credit card refinancing,231xx,VA,13.34,0,Aug-2003,690,694,1,,,12,0,31184,73,26,w,0,0,43400.1166139752,43400.12,35000,8400.12,0,0,0,Apr-2018,11587,,Dec-2018,714,710,0,,1,Individual,,,,0,0,452463,1,1,0,0,44,12286,43,3,3,11207,61,42700,1,0,3,4,37705,0,104,0,0,148,148,5,5,5,8,,5,,0,4,7,6,6,9,10,12,8,12,0,0,0,4,100,66.7,0,0,486450,43470,24600,28412,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68406624,,17125,17125,17125, 60 months,27.99,533.1,G,G3,Paralegal,4 years,RENT,45000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406624,,debt_consolidation,Debt consolidation,028xx,RI,17.44,0,Apr-2008,660,664,3,24,95,30,1,14276,40.6,42,w,0,0,25280.5415862712,25280.54,17125,8155.54,0,0,0,Dec-2017,13792.01,,Mar-2019,564,560,0,24,1,Individual,,,,0,0,15199,4,3,0,0,67,923,39,4,13,1838,40,35200,5,0,8,13,524,4267,71,0,0,69,92,2,2,0,2,42,0,42,3,9,17,10,15,8,27,34,17,30,0,0,0,4,76.2,60,1,0,37575,15199,14700,2375,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68356089,,30000,30000,30000, 60 months,13.99,697.9,C,C4,System Administrator,9 years,MORTGAGE,70000,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356089,,debt_consolidation,Debt consolidation,636xx,MO,19.9,0,Sep-2004,690,694,0,,,7,0,15676,54.8,38,w,0,0,7028.39,7028.39,2150.73,1989.34,0,2888.32,28.8832,Jul-2016,708.86,,Feb-2017,579,575,0,,1,Individual,,,,0,0,257037,2,2,1,2,7,44033,60,1,2,11085,57,28600,3,2,8,5,36720,6924,69.4,0,0,132,129,4,4,4,4,,5,,0,3,3,3,12,16,4,18,3,7,0,0,0,3,100,33.3,0,0,277215,59709,22600,51965,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577138,,8000,8000,8000, 36 months,10.78,261.08,B,B4,Teacher,2 years,MORTGAGE,43500,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577138,,debt_consolidation,Debt consolidation,765xx,TX,11.98,0,Jan-2006,665,669,2,,,15,0,16344,43,24,w,0,0,6739.03,6739.03,5035.11,1248.65,45,410.27,73.8486,Feb-2018,276.08,,Jul-2018,619,615,0,,1,Individual,,,,0,941,316628,2,7,0,0,40,44821,114,3,3,6383,79,38000,2,2,5,4,21109,13084,48.3,0,0,86,119,5,5,1,7,,5,,0,3,5,4,8,10,7,13,5,15,0,0,0,4,100,50,0,0,336231,61165,25300,39331,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68577155,,5000,5000,5000, 36 months,9.17,159.4,B,B2,Claims Manager,3 years,MORTGAGE,113000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577155,,credit_card,Credit card refinancing,431xx,OH,26.45,1,Aug-1999,670,674,0,7,,12,0,45576,72.2,21,f,0,0,5427.9860319463,5427.99,5000,427.99,0,0,0,Feb-2017,3521.56,,Mar-2019,669,665,0,,1,Individual,,,,0,0,273934,0,3,1,1,9,75354,89,0,0,2051,80,63100,0,5,0,1,24903,15249,11.9,0,0,168,196,31,9,1,42,7,,7,0,1,4,5,7,7,8,13,4,12,0,0,0,1,85.7,25,0,0,328512,120930,17300,100412,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436237,,9100,9100,9100, 36 months,9.17,290.1,B,B2,Showroom Manager,5 years,MORTGAGE,70000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436237,,credit_card,Credit card refinancing,023xx,MA,25.6,0,Apr-1996,725,729,0,,,8,0,37505,93.3,23,w,0,0,10431.93153372,10431.93,9100,1331.93,0,0,0,Jan-2019,290.02,,Mar-2019,724,720,0,,1,Individual,,,,0,0,426775,0,2,0,1,23,16542,55,0,0,19563,77,40200,1,2,0,1,53347,1954,95,0,0,98,236,38,23,3,38,,15,,0,3,4,4,9,4,5,16,4,8,0,0,0,0,100,75,0,0,456097,54047,39400,29897,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68516197,,1800,1800,1800, 36 months,7.49,55.99,A,A4,Registra,10+ years,MORTGAGE,50000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516197,,credit_card,Credit card refinancing,331xx,FL,8.28,0,Dec-2001,690,694,0,,,6,0,12327,63.2,12,w,0,0,1825.83,1825.83,1800,25.83,0,0,0,Jul-2016,247.75,,Sep-2018,714,710,0,,1,Individual,,,,0,0,182278,1,0,0,0,100,0,,1,3,4288,63,19500,0,2,0,4,30380,3392,72.4,0,0,101,168,2,2,1,2,,,,0,3,4,3,4,3,5,8,4,6,0,0,0,1,100,66.7,0,0,194500,12327,12300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68506096,,4850,4850,4850, 36 months,7.49,150.85,A,A4,Contract Associate,< 1 year,MORTGAGE,56000,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506096,,debt_consolidation,Debt consolidation,551xx,MN,6.15,0,Jun-1997,770,774,0,,,13,0,4865,13.3,28,w,0,0,5104.69,5104.69,4850,254.69,0,0,0,Oct-2016,3902.94,,Apr-2018,689,685,0,,1,Individual,,,,0,0,257003,8,0,1,1,7,0,,7,7,707,13,36500,2,0,3,10,21417,18293,3.7,0,0,111,222,2,2,5,2,,6,,0,1,4,5,10,2,12,21,4,13,0,0,0,9,100,0,0,0,290075,4865,19000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67329305,,24000,24000,24000, 36 months,6.99,740.95,A,A3,Manager,10+ years,MORTGAGE,127000,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67329305,,home_improvement,Home improvement,300xx,GA,12.07,1,Aug-1987,710,714,0,11,,11,0,21112,38.3,56,w,0,0,26096.687991628,26096.69,24000,2096.69,0,0,0,Sep-2017,12041.94,,Mar-2019,744,740,0,,1,Individual,,,,0,0,285973,1,1,2,4,8,16809,84,2,8,7202,51,55100,0,1,1,12,25998,19442,41.1,0,0,127,340,1,1,6,1,11,7,11,0,4,5,5,14,17,9,33,5,11,0,0,0,4,98.2,0,0,0,341600,37921,33000,20000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67988731,,8000,8000,8000, 36 months,5.32,240.92,A,A1,dispatcher,10+ years,OWN,31500,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67988731,,debt_consolidation,Debt consolidation,761xx,TX,15.62,0,Apr-1975,750,754,0,42,,12,0,4795,15.6,22,w,0,0,8667.0001272868,8667,8000,667,0,0,0,Dec-2018,481.63,,Dec-2018,794,790,1,,1,Individual,,,,0,63,7676,1,1,0,1,24,2881,44,1,2,1938,21,30800,0,1,0,3,698,20430,18.9,0,0,177,488,5,5,0,5,42,,42,0,6,7,6,10,2,11,20,7,12,0,0,0,1,90.9,0,0,0,37425,7676,25200,6625,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68212274,,10000,10000,10000, 36 months,9.17,318.79,B,B2,Sales,3 years,MORTGAGE,35000,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68212274,,credit_card,Credit card refinancing,992xx,WA,11.69,0,Feb-1987,675,679,0,66,56,9,2,10705,59.1,32,w,0,0,11044.5998557246,11044.6,10000,1044.6,0,0,0,Jun-2017,5956.7,,Oct-2018,714,710,0,,1,Individual,,,,0,0,150970,0,0,0,0,101,0,,0,1,3230,59,18100,2,0,4,3,18871,1073,88.6,0,0,101,346,18,11,4,33,,1,,0,3,6,3,14,1,8,26,6,8,0,0,0,2,96.2,100,2,0,160473,10705,9400,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68340540,,30000,30000,30000, 60 months,10.78,648.99,B,B4,police officer,10+ years,MORTGAGE,89000,Source Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68340540,,debt_consolidation,,750xx,TX,17.72,0,Mar-2001,680,684,0,,,15,0,33300,62.9,36,w,12902.83,12902.83,24616.7,24616.7,17097.17,7519.53,0,0,0,Feb-2019,648.99,Apr-2019,Mar-2019,744,740,0,,1,Individual,,,,0,0,226741,0,1,1,6,10,28097,87,0,1,10222,72,52900,3,2,3,9,17442,11500,74.3,0,0,47,177,18,10,3,34,,10,,0,5,5,8,10,17,13,16,6,15,0,0,0,2,100,28.6,0,0,252782,61397,44800,32420,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68526208,,9600,9600,9600, 36 months,6.49,294.19,A,A2,Regional Sales Manager,4 years,RENT,64567.05,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526208,,credit_card,Credit card refinancing,338xx,FL,10.48,0,Dec-2000,680,684,0,,,7,0,8073,44.8,15,w,0,0,10263.8060462786,10263.81,9600,663.81,0,0,0,May-2017,5859.61,,Aug-2017,669,665,0,,1,Individual,,,,0,111,34526,0,1,0,1,14,26453,85,1,2,4172,70,18000,2,6,2,3,4932,7427,52.1,0,0,147,180,8,8,0,8,,1,,0,4,4,4,5,5,6,10,4,7,0,0,0,1,100,50,0,0,49110,34526,15500,31110,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
